[Current] PAYMENT - Takes(s): 9.9, Count: 290, TPM: 1752.8, Sum(ms): 55067.4, Avg(ms): 189.7, 50th(ms): 167.8, 90th(ms): 385.9, 95th(ms): 453.0, 99th(ms): 503.3, 99.9th(ms): 570.4, Max(ms): 570.4
[Current] STOCK_LEVEL - Takes(s): 9.7, Count: 17, TPM: 105.4, Sum(ms): 326.9, Avg(ms): 19.2, 50th(ms): 8.4, 90th(ms): 48.2, 95th(ms): 75.5, 99th(ms): 79.7, 99.9th(ms): 79.7, Max(ms): 79.7
[Current] DELIVERY - Takes(s): 10.0, Count: 41, TPM: 246.0, Sum(ms): 6521.9, Avg(ms): 159.3, 50th(ms): 151.0, 90th(ms): 226.5, 95th(ms): 234.9, 99th(ms): 419.4, 99.9th(ms): 419.4, Max(ms): 419.4
[Current] NEW_ORDER - Takes(s): 10.0, Count: 316, TPM: 1896.9, Sum(ms): 36614.1, Avg(ms): 115.9, 50th(ms): 100.7, 90th(ms): 201.3, 95th(ms): 251.7, 99th(ms): 402.7, 99.9th(ms): 637.5, Max(ms): 637.5
[Current] ORDER_STATUS - Takes(s): 10.0, Count: 31, TPM: 186.9, Sum(ms): 172.8, Avg(ms): 5.5, 50th(ms): 5.8, 90th(ms): 7.9, 95th(ms): 7.9, 99th(ms): 7.9, 99.9th(ms): 7.9, Max(ms): 7.9
[Current] PAYMENT - Takes(s): 10.0, Count: 311, TPM: 1866.0, Sum(ms): 56907.1, Avg(ms): 183.2, 50th(ms): 151.0, 90th(ms): 385.9, 95th(ms): 436.2, 99th(ms): 570.4, 99.9th(ms): 771.8, Max(ms): 771.8
[Current] STOCK_LEVEL - Takes(s): 9.7, Count: 30, TPM: 186.0, Sum(ms): 410.1, Avg(ms): 13.7, 50th(ms): 7.9, 90th(ms): 13.6, 95th(ms): 62.9, 99th(ms): 96.5, 99.9th(ms): 96.5, Max(ms): 96.5
[Current] DELIVERY - Takes(s): 9.9, Count: 36, TPM: 217.5, Sum(ms): 5718.1, Avg(ms): 158.7, 50th(ms): 151.0, 90th(ms): 234.9, 95th(ms): 251.7, 99th(ms): 268.4, 99.9th(ms): 268.4, Max(ms): 268.4
[Current] NEW_ORDER - Takes(s): 10.0, Count: 316, TPM: 1900.7, Sum(ms): 40949.7, Avg(ms): 129.6, 50th(ms): 100.7, 90th(ms): 251.7, 95th(ms): 352.3, 99th(ms): 469.8, 99.9th(ms): 838.9, Max(ms): 838.9
[Current] ORDER_STATUS - Takes(s): 9.7, Count: 25, TPM: 153.9, Sum(ms): 146.0, Avg(ms): 5.8, 50th(ms): 6.8, 90th(ms): 7.9, 95th(ms): 7.9, 99th(ms): 7.9, 99.9th(ms): 7.9, Max(ms): 7.9
