[Current] PAYMENT - Takes(s): 10.0, Count: 374, TPM: 2247.2, Sum(ms): 37900.0, Avg(ms): 101.3, 50th(ms): 79.7, 90th(ms): 192.9, 95th(ms): 218.1, 99th(ms): 285.2, 99.9th(ms): 352.3, Max(ms): 352.3
[Current] STOCK_LEVEL - Takes(s): 9.9, Count: 29, TPM: 175.6, Sum(ms): 3812.6, Avg(ms): 131.7, 50th(ms): 134.2, 90th(ms): 159.4, 95th(ms): 176.2, 99th(ms): 176.2, 99.9th(ms): 176.2, Max(ms): 176.2
[Current] DELIVERY - Takes(s): 9.7, Count: 26, TPM: 160.1, Sum(ms): 11065.1, Avg(ms): 426.2, 50th(ms): 402.7, 90th(ms): 536.9, 95th(ms): 704.6, 99th(ms): 805.3, 99.9th(ms): 805.3, Max(ms): 805.3
[Current] NEW_ORDER - Takes(s): 9.9, Count: 351, TPM: 2122.0, Sum(ms): 40971.8, Avg(ms): 117.0, 50th(ms): 109.1, 90th(ms): 167.8, 95th(ms): 192.9, 99th(ms): 234.9, 99.9th(ms): 352.3, Max(ms): 352.3
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 34, TPM: 206.3, Sum(ms): 4632.8, Avg(ms): 136.4, 50th(ms): 159.4, 90th(ms): 243.3, 95th(ms): 251.7, 99th(ms): 335.5, 99.9th(ms): 335.5, Max(ms): 335.5
[Current] PAYMENT - Takes(s): 10.0, Count: 390, TPM: 2342.8, Sum(ms): 37603.1, Avg(ms): 96.5, 50th(ms): 79.7, 90th(ms): 176.2, 95th(ms): 201.3, 99th(ms): 285.2, 99.9th(ms): 318.8, Max(ms): 318.8
[Current] STOCK_LEVEL - Takes(s): 9.7, Count: 39, TPM: 242.4, Sum(ms): 5167.1, Avg(ms): 132.6, 50th(ms): 134.2, 90th(ms): 159.4, 95th(ms): 176.2, 99th(ms): 201.3, 99.9th(ms): 201.3, Max(ms): 201.3
[Current] DELIVERY - Takes(s): 9.9, Count: 36, TPM: 219.1, Sum(ms): 17694.8, Avg(ms): 492.6, 50th(ms): 402.7, 90th(ms): 704.6, 95th(ms): 838.9, 99th(ms): 1208.0, 99.9th(ms): 1208.0, Max(ms): 1208.0
[Current] NEW_ORDER - Takes(s): 10.0, Count: 381, TPM: 2286.2, Sum(ms): 41485.5, Avg(ms): 108.9, 50th(ms): 104.9, 90th(ms): 159.4, 95th(ms): 176.2, 99th(ms): 234.9, 99.9th(ms): 285.2, Max(ms): 285.2
[Current] ORDER_STATUS - Takes(s): 10.0, Count: 37, TPM: 222.0, Sum(ms): 4957.0, Avg(ms): 134.7, 50th(ms): 159.4, 90th(ms): 234.9, 95th(ms): 251.7, 99th(ms): 318.8, 99.9th(ms): 318.8, Max(ms): 318.8
[Current] PAYMENT - Takes(s): 10.0, Count: 363, TPM: 2181.6, Sum(ms): 32371.6, Avg(ms): 89.2, 50th(ms): 71.3, 90th(ms): 159.4, 95th(ms): 192.9, 99th(ms): 234.9, 99.9th(ms): 251.7, Max(ms): 251.7
[Current] STOCK_LEVEL - Takes(s): 10.0, Count: 25, TPM: 150.3, Sum(ms): 3305.7, Avg(ms): 132.2, 50th(ms): 130.0, 90th(ms): 167.8, 95th(ms): 184.5, 99th(ms): 192.9, 99.9th(ms): 192.9, Max(ms): 192.9
[Current] DELIVERY - Takes(s): 9.4, Count: 31, TPM: 197.1, Sum(ms): 13689.5, Avg(ms): 442.2, 50th(ms): 402.7, 90th(ms): 637.5, 95th(ms): 671.1, 99th(ms): 939.5, 99.9th(ms): 939.5, Max(ms): 939.5
[Current] NEW_ORDER - Takes(s): 10.0, Count: 389, TPM: 2334.6, Sum(ms): 44166.9, Avg(ms): 113.6, 50th(ms): 104.9, 90th(ms): 159.4, 95th(ms): 192.9, 99th(ms): 251.7, 99.9th(ms): 436.2, Max(ms): 436.2
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 42, TPM: 253.4, Sum(ms): 4424.8, Avg(ms): 105.3, 50th(ms): 67.1, 90th(ms): 234.9, 95th(ms): 243.3, 99th(ms): 302.0, 99.9th(ms): 302.0, Max(ms): 302.0
[Current] PAYMENT - Takes(s): 10.0, Count: 351, TPM: 2107.5, Sum(ms): 32871.7, Avg(ms): 93.7, 50th(ms): 71.3, 90th(ms): 176.2, 95th(ms): 209.7, 99th(ms): 285.2, 99.9th(ms): 385.9, Max(ms): 385.9
[Current] STOCK_LEVEL - Takes(s): 9.9, Count: 35, TPM: 212.2, Sum(ms): 4483.9, Avg(ms): 128.2, 50th(ms): 130.0, 90th(ms): 151.0, 95th(ms): 151.0, 99th(ms): 184.5, 99.9th(ms): 184.5, Max(ms): 184.5
[Current] DELIVERY - Takes(s): 9.3, Count: 27, TPM: 175.1, Sum(ms): 11054.7, Avg(ms): 409.5, 50th(ms): 385.9, 90th(ms): 536.9, 95th(ms): 604.0, 99th(ms): 771.8, 99.9th(ms): 771.8, Max(ms): 771.8
[Current] NEW_ORDER - Takes(s): 10.0, Count: 401, TPM: 2411.8, Sum(ms): 44252.9, Avg(ms): 110.3, 50th(ms): 104.9, 90th(ms): 151.0, 95th(ms): 184.5, 99th(ms): 234.9, 99.9th(ms): 318.8, Max(ms): 318.8
[Current] ORDER_STATUS - Takes(s): 9.0, Count: 36, TPM: 239.4, Sum(ms): 4677.8, Avg(ms): 130.3, 50th(ms): 130.0, 90th(ms): 234.9, 95th(ms): 251.7, 99th(ms): 318.8, 99.9th(ms): 318.8, Max(ms): 318.8
[Current] PAYMENT - Takes(s): 10.0, Count: 362, TPM: 2177.2, Sum(ms): 34467.9, Avg(ms): 95.1, 50th(ms): 75.5, 90th(ms): 184.5, 95th(ms): 218.1, 99th(ms): 285.2, 99.9th(ms): 335.5, Max(ms): 335.5
[Current] STOCK_LEVEL - Takes(s): 9.8, Count: 33, TPM: 201.3, Sum(ms): 4345.6, Avg(ms): 131.9, 50th(ms): 134.2, 90th(ms): 159.4, 95th(ms): 159.4, 99th(ms): 218.1, 99.9th(ms): 218.1, Max(ms): 218.1
[Current] DELIVERY - Takes(s): 9.9, Count: 39, TPM: 236.1, Sum(ms): 18354.3, Avg(ms): 470.0, 50th(ms): 385.9, 90th(ms): 771.8, 95th(ms): 939.5, 99th(ms): 1140.9, 99.9th(ms): 1140.9, Max(ms): 1140.9
[Current] NEW_ORDER - Takes(s): 10.0, Count: 381, TPM: 2291.5, Sum(ms): 42747.3, Avg(ms): 112.3, 50th(ms): 104.9, 90th(ms): 167.8, 95th(ms): 184.5, 99th(ms): 243.3, 99.9th(ms): 318.8, Max(ms): 318.8
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 37, TPM: 223.2, Sum(ms): 3433.4, Avg(ms): 92.9, 50th(ms): 65.0, 90th(ms): 176.2, 95th(ms): 209.7, 99th(ms): 251.7, 99.9th(ms): 251.7, Max(ms): 251.7
[Current] PAYMENT - Takes(s): 10.0, Count: 347, TPM: 2087.7, Sum(ms): 30525.5, Avg(ms): 88.1, 50th(ms): 75.5, 90th(ms): 151.0, 95th(ms): 184.5, 99th(ms): 234.9, 99.9th(ms): 251.7, Max(ms): 251.7
[Current] STOCK_LEVEL - Takes(s): 9.5, Count: 43, TPM: 271.7, Sum(ms): 5205.5, Avg(ms): 120.9, 50th(ms): 125.8, 90th(ms): 151.0, 95th(ms): 159.4, 99th(ms): 167.8, 99.9th(ms): 167.8, Max(ms): 167.8
[Current] DELIVERY - Takes(s): 9.6, Count: 40, TPM: 251.2, Sum(ms): 17372.0, Avg(ms): 434.5, 50th(ms): 385.9, 90th(ms): 671.1, 95th(ms): 738.2, 99th(ms): 973.1, 99.9th(ms): 973.1, Max(ms): 973.1
