2024/04/28 10:24:01 maxprocs: Leaving GOMAXPROCS=64: CPU quota undefined
[Current] NEW_ORDER - Takes(s): 9.9, Count: 712, TPM: 4309.3, Sum(ms): 297851.8, Avg(ms): 418.5, 50th(ms): 419.4, 90th(ms): 536.9, 95th(ms): 604.0, 99th(ms): 906.0, 99.9th(ms): 1006.6, Max(ms): 1006.6
[Current] ORDER_STATUS - Takes(s): 10.0, Count: 66, TPM: 397.1, Sum(ms): 20040.7, Avg(ms): 303.9, 50th(ms): 268.4, 90th(ms): 604.0, 95th(ms): 637.5, 99th(ms): 671.1, 99.9th(ms): 704.6, Max(ms): 704.6
[Current] PAYMENT - Takes(s): 9.9, Count: 676, TPM: 4097.1, Sum(ms): 238967.2, Avg(ms): 353.3, 50th(ms): 352.3, 90th(ms): 453.0, 95th(ms): 486.5, 99th(ms): 838.9, 99.9th(ms): 939.5, Max(ms): 1140.9
[Current] STOCK_LEVEL - Takes(s): 9.7, Count: 56, TPM: 345.2, Sum(ms): 13875.8, Avg(ms): 247.8, 50th(ms): 251.7, 90th(ms): 318.8, 95th(ms): 335.5, 99th(ms): 352.3, 99.9th(ms): 453.0, Max(ms): 453.0
[Current] DELIVERY - Takes(s): 9.7, Count: 65, TPM: 400.8, Sum(ms): 62932.6, Avg(ms): 969.2, 50th(ms): 973.1, 90th(ms): 1140.9, 95th(ms): 1208.0, 99th(ms): 1610.6, 99.9th(ms): 1811.9, Max(ms): 1811.9
[Current] NEW_ORDER - Takes(s): 10.0, Count: 715, TPM: 4292.6, Sum(ms): 291576.2, Avg(ms): 407.9, 50th(ms): 402.7, 90th(ms): 520.1, 95th(ms): 604.0, 99th(ms): 939.5, 99.9th(ms): 1073.7, Max(ms): 1208.0
[Current] ORDER_STATUS - Takes(s): 9.8, Count: 68, TPM: 414.6, Sum(ms): 19475.9, Avg(ms): 286.1, 50th(ms): 251.7, 90th(ms): 570.4, 95th(ms): 604.0, 99th(ms): 637.5, 99.9th(ms): 671.1, Max(ms): 671.1
[Current] PAYMENT - Takes(s): 10.0, Count: 697, TPM: 4184.8, Sum(ms): 247860.1, Avg(ms): 355.5, 50th(ms): 335.5, 90th(ms): 453.0, 95th(ms): 604.0, 99th(ms): 906.0, 99.9th(ms): 1342.2, Max(ms): 1409.3
[Current] STOCK_LEVEL - Takes(s): 10.0, Count: 67, TPM: 403.3, Sum(ms): 14278.1, Avg(ms): 213.3, 50th(ms): 218.1, 90th(ms): 268.4, 95th(ms): 268.4, 99th(ms): 285.2, 99.9th(ms): 335.5, Max(ms): 335.5
[Current] DELIVERY - Takes(s): 9.8, Count: 65, TPM: 396.8, Sum(ms): 59359.2, Avg(ms): 914.5, 50th(ms): 906.0, 90th(ms): 1208.0, 95th(ms): 1208.0, 99th(ms): 1208.0, 99.9th(ms): 1275.1, Max(ms): 1275.1
[Current] NEW_ORDER - Takes(s): 10.0, Count: 733, TPM: 4419.3, Sum(ms): 313808.6, Avg(ms): 428.0, 50th(ms): 402.7, 90th(ms): 570.4, 95th(ms): 637.5, 99th(ms): 939.5, 99.9th(ms): 1275.1, Max(ms): 1409.3
[Current] ORDER_STATUS - Takes(s): 9.6, Count: 58, TPM: 361.9, Sum(ms): 19295.0, Avg(ms): 333.7, 50th(ms): 285.2, 90th(ms): 604.0, 95th(ms): 637.5, 99th(ms): 637.5, 99.9th(ms): 671.1, Max(ms): 671.1
[Current] PAYMENT - Takes(s): 9.9, Count: 653, TPM: 3938.1, Sum(ms): 233193.1, Avg(ms): 357.4, 50th(ms): 352.3, 90th(ms): 453.0, 95th(ms): 520.1, 99th(ms): 872.4, 99.9th(ms): 1073.7, Max(ms): 1140.9
[Current] STOCK_LEVEL - Takes(s): 9.8, Count: 62, TPM: 380.6, Sum(ms): 13276.3, Avg(ms): 214.4, 50th(ms): 218.1, 90th(ms): 268.4, 95th(ms): 285.2, 99th(ms): 318.8, 99.9th(ms): 453.0, Max(ms): 453.0
[Current] DELIVERY - Takes(s): 9.6, Count: 74, TPM: 461.3, Sum(ms): 68680.2, Avg(ms): 929.5, 50th(ms): 906.0, 90th(ms): 1140.9, 95th(ms): 1140.9, 99th(ms): 1275.1, 99.9th(ms): 1275.1, Max(ms): 1275.1
[Current] NEW_ORDER - Takes(s): 10.0, Count: 732, TPM: 4408.0, Sum(ms): 296342.1, Avg(ms): 404.8, 50th(ms): 402.7, 90th(ms): 520.1, 95th(ms): 570.4, 99th(ms): 805.3, 99.9th(ms): 939.5, Max(ms): 973.1
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 67, TPM: 407.7, Sum(ms): 17641.2, Avg(ms): 263.6, 50th(ms): 226.5, 90th(ms): 503.3, 95th(ms): 536.9, 99th(ms): 570.4, 99.9th(ms): 671.1, Max(ms): 671.1
[Current] PAYMENT - Takes(s): 10.0, Count: 715, TPM: 4308.6, Sum(ms): 247334.9, Avg(ms): 346.2, 50th(ms): 335.5, 90th(ms): 436.2, 95th(ms): 604.0, 99th(ms): 838.9, 99.9th(ms): 1040.2, Max(ms): 1073.7
[Current] STOCK_LEVEL - Takes(s): 9.9, Count: 57, TPM: 344.4, Sum(ms): 11662.4, Avg(ms): 204.5, 50th(ms): 201.3, 90th(ms): 260.0, 95th(ms): 285.2, 99th(ms): 302.0, 99.9th(ms): 369.1, Max(ms): 369.1
[Current] DELIVERY - Takes(s): 10.0, Count: 59, TPM: 354.5, Sum(ms): 53649.2, Avg(ms): 908.8, 50th(ms): 939.5, 90th(ms): 1040.2, 95th(ms): 1073.7, 99th(ms): 1140.9, 99.9th(ms): 1342.2, Max(ms): 1342.2
[Current] NEW_ORDER - Takes(s): 10.0, Count: 737, TPM: 4427.9, Sum(ms): 296641.9, Avg(ms): 402.5, 50th(ms): 402.7, 90th(ms): 503.3, 95th(ms): 604.0, 99th(ms): 872.4, 99.9th(ms): 939.5, Max(ms): 1073.7
